01.06.2025 20:30:52-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
01.06.2025 22:45:55-debug: Organize scripts start7%
01.06.2025 22:45:55-debug: // ---- build task Organize scripts ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 203.26MB rss 541.99MB
01.06.2025 22:45:55-debug: sort script group...
01.06.2025 22:45:55-debug: // ---- build task Organize scripts ---- (2ms)
01.06.2025 22:45:55-debug: run build task Organize scripts success in 2 ms √10%
01.06.2025 22:45:55-debug: Init settings and config start10%
01.06.2025 22:45:55-debug: // ---- build task Init settings and config ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 203.29MB rss 542.03MB
01.06.2025 22:45:55-debug: // ---- build task Init settings and config ---- (1ms)
01.06.2025 22:45:55-debug: run build task Init settings and config success in 1 ms √11%
01.06.2025 22:45:55-debug: builder.tasks.settings.macro does not defined in i18n
01.06.2025 22:45:55-debug: builder.tasks.settings.macro start11%
01.06.2025 22:45:55-debug: // ---- build task builder.tasks.settings.macro ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 203.33MB rss 542.06MB
01.06.2025 22:45:55-debug: Sort some build options to settings.json start11%
01.06.2025 22:45:55-debug: // ---- build task Sort some build options to settings.json ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.62MB rss 542.06MB
01.06.2025 22:45:55-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
01.06.2025 22:45:55-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
01.06.2025 22:45:55-debug: // ---- build task Sort some build options to settings.json ---- (7ms)
01.06.2025 22:45:55-debug: run build task Sort some build options to settings.json success in 7 ms √12%
01.06.2025 22:45:55-debug: custom joint texture layouts start12%
01.06.2025 22:45:55-debug: // ---- build task custom joint texture layouts ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.70MB rss 542.06MB
01.06.2025 22:45:55-debug: // ---- build task custom joint texture layouts ---- (2ms)
01.06.2025 22:45:55-debug: run build task custom joint texture layouts success in 2 ms √12%
01.06.2025 22:45:55-debug: custom joint physics start12%
01.06.2025 22:45:55-debug: // ---- build task custom joint physics ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.73MB rss 542.06MB
01.06.2025 22:45:55-debug: run build task custom joint physics success in 0 ms √13%
01.06.2025 22:45:55-debug: Fill script data to settings start13%
01.06.2025 22:45:55-debug: // ---- build task Fill script data to settings ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.75MB rss 542.07MB
01.06.2025 22:45:55-debug: run build task Fill script data to settings success in 0 ms √13%
01.06.2025 22:45:55-debug: Fill scene data to settings start13%
01.06.2025 22:45:55-debug: // ---- build task Fill scene data to settings ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.77MB rss 542.07MB
01.06.2025 22:45:55-debug: // ---- build task Fill scene data to settings ---- (1ms)
01.06.2025 22:45:55-debug: run build task Fill scene data to settings success in 1 ms √14%
01.06.2025 22:45:55-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
01.06.2025 22:45:55-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.79MB rss 542.07MB
01.06.2025 22:45:55-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
01.06.2025 22:45:55-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
01.06.2025 22:45:55-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
01.06.2025 22:45:55-debug: options.md5Cache is false.
01.06.2025 22:45:55-debug: Process: heapTotal 215.05MB heapUsed 202.83MB rss 542.07MB
01.06.2025 22:45:55-debug: Generate md5AssetsMap from suffixMap to settings start14%
01.06.2025 22:45:55-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
01.06.2025 22:45:55-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
01.06.2025 22:48:18-debug: refresh db internal success
01.06.2025 22:48:18-debug: asset-db:worker-effect-data-processing (280ms)
01.06.2025 22:48:18-debug: %cImport%c: C:\GameECSProject\assets\scripts\core\SceneController.tsbackground: #aaff85; color: #000;color: #000;
01.06.2025 22:48:18-debug: refresh db assets success
01.06.2025 22:48:18-debug: asset-db:refresh-all-database (379ms)
01.06.2025 22:48:19-debug: start refresh asset from C:\GameECSProject\assets\scenes\Main.scene...
01.06.2025 22:48:19-debug: %cImport%c: C:\GameECSProject\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
01.06.2025 22:48:19-debug: refresh asset C:\GameECSProject\assets\scenes success
01.06.2025 22:48:20-debug: Query all assets info in project
01.06.2025 22:48:20-debug: BuildAssetLibrary query-assets with assets 454
01.06.2025 22:48:20-debug: init custom config: keepNodeUuid: false, useCache: true
01.06.2025 22:48:20-debug:   Number of all scripts: 19
01.06.2025 22:48:20-debug:   Number of other assets: 295
01.06.2025 22:48:20-debug: // ---- build task Query asset bundle ----
01.06.2025 22:48:20-debug: Process: heapTotal 214.34MB heapUsed 197.92MB rss 539.52MB
01.06.2025 22:48:20-debug: Query asset bundle start0%
01.06.2025 22:48:20-debug:   Number of all scenes: 1
01.06.2025 22:48:20-debug: // ---- build task Query asset bundle ---- (9ms)
01.06.2025 22:48:20-debug: run build task Query asset bundle success in 9 ms √3%
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.56MB rss 537.16MB
01.06.2025 22:48:20-debug: init bundle assets
01.06.2025 22:48:20-debug: Query and organize assets start3%
01.06.2025 22:48:20-debug: // ---- build task Query and organize assets ----
01.06.2025 22:48:20-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
01.06.2025 22:48:20-debug: Number of scenes: 1
01.06.2025 22:48:20-debug: // ---- build task Query and organize assets ---- (3ms)
01.06.2025 22:48:20-debug: run build task Query and organize assets success in 3 ms √7%
01.06.2025 22:48:20-debug: Organize scripts start7%
01.06.2025 22:48:20-debug: // ---- build task Organize scripts ----
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.69MB rss 537.18MB
01.06.2025 22:48:20-debug: sort script group...
01.06.2025 22:48:20-debug: run build task Organize scripts success in 2 ms √10%
01.06.2025 22:48:20-debug: // ---- build task Organize scripts ---- (2ms)
01.06.2025 22:48:20-debug: Init settings and config start10%
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.73MB rss 537.18MB
01.06.2025 22:48:20-debug: // ---- build task Init settings and config ----
01.06.2025 22:48:20-debug: run build task Init settings and config success in 1 ms √11%
01.06.2025 22:48:20-debug: builder.tasks.settings.macro does not defined in i18n
01.06.2025 22:48:20-debug: builder.tasks.settings.macro start11%
01.06.2025 22:48:20-debug: // ---- build task builder.tasks.settings.macro ----
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.76MB rss 537.18MB
01.06.2025 22:48:20-debug: // ---- build task Init settings and config ---- (1ms)
01.06.2025 22:48:20-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
01.06.2025 22:48:20-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
01.06.2025 22:48:20-debug: // ---- build task Sort some build options to settings.json ----
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.80MB rss 537.18MB
01.06.2025 22:48:20-debug: Sort some build options to settings.json start11%
01.06.2025 22:48:20-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
01.06.2025 22:48:20-debug: run build task Sort some build options to settings.json success in 3 ms √12%
01.06.2025 22:48:20-debug: custom joint texture layouts start12%
01.06.2025 22:48:20-debug: // ---- build task custom joint texture layouts ----
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.87MB rss 537.18MB
01.06.2025 22:48:20-debug: // ---- build task custom joint texture layouts ---- (1ms)
01.06.2025 22:48:20-debug: run build task custom joint texture layouts success in 1 ms √12%
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.90MB rss 537.18MB
01.06.2025 22:48:20-debug: custom joint physics start12%
01.06.2025 22:48:20-debug: // ---- build task custom joint physics ----
01.06.2025 22:48:20-debug: // ---- build task custom joint physics ---- (1ms)
01.06.2025 22:48:20-debug: run build task custom joint physics success in 1 ms √13%
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.92MB rss 537.18MB
01.06.2025 22:48:20-debug: Fill script data to settings start13%
01.06.2025 22:48:20-debug: // ---- build task Fill script data to settings ----
01.06.2025 22:48:20-debug: run build task Fill script data to settings success in 2 ms √13%
01.06.2025 22:48:20-debug: // ---- build task Fill script data to settings ---- (2ms)
01.06.2025 22:48:20-debug: Fill scene data to settings start13%
01.06.2025 22:48:20-debug: // ---- build task Fill scene data to settings ----
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.95MB rss 537.18MB
01.06.2025 22:48:20-debug: // ---- build task Fill scene data to settings ---- (1ms)
01.06.2025 22:48:20-debug: run build task Fill scene data to settings success in 1 ms √14%
01.06.2025 22:48:20-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 194.97MB rss 537.18MB
01.06.2025 22:48:20-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
01.06.2025 22:48:20-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
01.06.2025 22:48:20-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
01.06.2025 22:48:20-debug: Generate md5AssetsMap from suffixMap to settings start14%
01.06.2025 22:48:20-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
01.06.2025 22:48:20-debug: Process: heapTotal 212.43MB heapUsed 195.01MB rss 537.18MB
01.06.2025 22:48:20-debug: options.md5Cache is false.
01.06.2025 22:48:20-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (2ms)
01.06.2025 22:48:20-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 2 ms √15%
01.06.2025 22:48:56-debug: refresh db internal success
01.06.2025 22:48:57-debug: asset-db:worker-effect-data-processing (180ms)
01.06.2025 22:48:57-debug: refresh db assets success
01.06.2025 22:48:57-debug: asset-db:refresh-all-database (270ms)
01.06.2025 22:49:31-debug: start refresh asset from C:\GameECSProject\assets\prefabs\Tile.prefab...
01.06.2025 22:49:31-debug: %cImport%c: C:\GameECSProject\assets\prefabs\Tile.prefabbackground: #aaff85; color: #000;color: #000;
01.06.2025 22:49:31-debug: refresh asset C:\GameECSProject\assets\prefabs success
01.06.2025 22:49:32-debug: %cImport%c: C:\GameECSProject\assets\prefabsbackground: #aaff85; color: #000;color: #000;
01.06.2025 22:56:07-debug: refresh db internal success
01.06.2025 22:56:07-debug: asset-db:worker-effect-data-processing (244ms)
01.06.2025 22:56:07-debug: refresh db assets success
01.06.2025 22:56:07-debug: asset-db:refresh-all-database (338ms)
01.06.2025 22:56:22-debug: refresh db internal success
01.06.2025 22:56:22-debug: asset-db:worker-effect-data-processing (188ms)
01.06.2025 22:56:22-debug: refresh db assets success
01.06.2025 22:56:22-debug: asset-db:refresh-all-database (279ms)
01.06.2025 23:01:46-debug: refresh db internal success
01.06.2025 23:01:47-debug: asset-db:worker-effect-data-processing (269ms)
01.06.2025 23:01:47-debug: %cImport%c: C:\GameECSProject\assets\scripts\core\GameManager.tsbackground: #aaff85; color: #000;color: #000;
01.06.2025 23:01:47-debug: refresh db assets success
01.06.2025 23:01:47-debug: asset-db:refresh-all-database (365ms)
01.06.2025 23:01:48-debug: Query all assets info in project
01.06.2025 23:01:48-debug: BuildAssetLibrary query-assets with assets 455
01.06.2025 23:01:48-debug: init custom config: keepNodeUuid: false, useCache: true
01.06.2025 23:01:48-debug:   Number of other assets: 296
01.06.2025 23:01:48-debug: Query asset bundle start0%
01.06.2025 23:01:48-debug:   Number of all scripts: 19
01.06.2025 23:01:48-debug: // ---- build task Query asset bundle ----
01.06.2025 23:01:48-debug: Process: heapTotal 213.73MB heapUsed 197.13MB rss 539.68MB
01.06.2025 23:01:48-debug:   Number of all scenes: 1
01.06.2025 23:01:48-debug: // ---- build task Query asset bundle ---- (8ms)
01.06.2025 23:01:48-debug: run build task Query asset bundle success in 8 ms √3%
01.06.2025 23:01:48-debug: Process: heapTotal 211.82MB heapUsed 193.79MB rss 537.20MB
01.06.2025 23:01:48-debug: // ---- build task Query and organize assets ----
01.06.2025 23:01:48-debug: Query and organize assets start3%
01.06.2025 23:01:48-debug: init bundle assets
01.06.2025 23:01:48-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
01.06.2025 23:01:48-debug: Number of scenes: 1
01.06.2025 23:01:48-debug: // ---- build task Query and organize assets ---- (9ms)
01.06.2025 23:01:48-debug: run build task Query and organize assets success in 9 ms √7%
01.06.2025 23:01:48-debug: // ---- build task Organize scripts ----
01.06.2025 23:01:48-debug: Process: heapTotal 211.82MB heapUsed 193.93MB rss 537.22MB
01.06.2025 23:01:48-debug: Organize scripts start7%
01.06.2025 23:01:48-debug: sort script group...
01.06.2025 23:01:48-debug: // ---- build task Organize scripts ---- (1ms)
01.06.2025 23:01:48-debug: run build task Organize scripts success in 1 ms √10%
01.06.2025 23:01:48-debug: // ---- build task Init settings and config ----
01.06.2025 23:01:48-debug: Init settings and config start10%
01.06.2025 23:01:48-debug: Process: heapTotal 211.82MB heapUsed 193.97MB rss 537.22MB
01.06.2025 23:01:48-debug: // ---- build task Init settings and config ---- (1ms)
01.06.2025 23:01:48-debug: builder.tasks.settings.macro does not defined in i18n
01.06.2025 23:01:48-debug: run build task Init settings and config success in 1 ms √11%
01.06.2025 23:01:48-debug: builder.tasks.settings.macro start11%
01.06.2025 23:01:48-debug: // ---- build task builder.tasks.settings.macro ----
01.06.2025 23:01:48-debug: Process: heapTotal 211.82MB heapUsed 194.01MB rss 537.22MB
01.06.2025 23:01:48-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
01.06.2025 23:01:48-debug: Sort some build options to settings.json start11%
01.06.2025 23:01:48-debug: // ---- build task Sort some build options to settings.json ----
